id_participant,task_type,sequence_number,timestamp,eda_value
1573-1-1-30,Reproduction,25,1749503699.593936,0.054192
1573-1-1-30,Reproduction,25,1749503699.843936,0.053958
1573-1-1-30,Reproduction,25,1749503700.093935,0.054895
1573-1-1-30,Reproduction,25,1749503700.343935,0.053724
1573-1-1-30,Reproduction,25,1749503700.593935,0.053548
1573-1-1-30,Reproduction,25,1749503700.843935,0.052436
1573-1-1-30,Reproduction,25,1749503701.093935,0.05267
1573-1-1-30,Reproduction,25,1749503701.343935,0.05346
1573-1-1-30,Reproduction,25,1749503701.593935,0.054163
1573-1-1-30,Reproduction,25,1749503701.843935,0.053665
1573-1-1-30,Reproduction,25,1749503702.093935,0.054324
1573-1-1-30,Reproduction,25,1749503702.343935,0.054324
1573-1-1-30,Reproduction,25,1749503702.593934,0.054792
1573-1-1-30,Reproduction,25,1749503702.843934,0.054529
1573-1-1-30,Reproduction,25,1749503703.093934,0.054851
1573-1-1-30,Reproduction,25,1749503703.343934,0.054236
1573-1-1-30,Reproduction,25,1749503703.593934,0.054763
1573-1-1-30,Reproduction,25,1749503703.843934,0.054382
1573-1-1-30,Reproduction,25,1749503704.093934,0.054309
1573-1-1-30,Reproduction,25,1749503704.343934,0.054441
1573-1-1-30,Reproduction,25,1749503704.593933,0.054734
1573-1-1-30,Reproduction,25,1749503704.843933,0.055231
1573-1-1-30,Reproduction,25,1749503705.093933,0.055392
1573-1-1-30,Reproduction,25,1749503705.343933,0.054851
1573-1-1-30,Reproduction,25,1749503705.593933,0.054968
1573-1-1-30,Reproduction,25,1749503705.843933,0.0551
1573-1-1-30,Reproduction,25,1749503706.093933,0.054002
1573-1-1-30,Reproduction,25,1749503706.343933,0.053943
1573-1-1-30,Reproduction,25,1749503706.593932,0.054865
1573-1-1-30,Reproduction,25,1749503706.843932,0.054573
1573-1-1-30,Reproduction,25,1749503707.093932,0.056241
1573-1-1-30,Reproduction,25,1749503707.343932,0.054368
1573-1-1-30,Reproduction,25,1749503707.593932,0.054236
1573-1-1-30,Reproduction,25,1749503707.843932,0.05469
1573-1-1-30,Reproduction,25,1749503708.093932,0.055085
1573-1-1-30,Reproduction,25,1749503708.343932,0.054353
1573-1-1-30,Reproduction,25,1749503708.593931,0.054485
1573-1-1-30,Reproduction,25,1749503708.843931,0.054719
1573-1-1-30,Reproduction,25,1749503709.093931,0.054163
1573-1-1-30,Reproduction,25,1749503709.343931,0.0551
1573-1-1-30,Reproduction,25,1749503709.593931,0.054543
1573-1-1-30,Reproduction,25,1749503709.843931,0.054353
1573-1-1-30,Reproduction,25,1749503710.093931,0.054104
1573-1-1-30,Reproduction,25,1749503710.343931,0.055217
1573-1-1-30,Reproduction,25,1749503710.59393,0.055978
1573-1-1-30,Reproduction,25,1749503710.84393,0.0551
1573-1-1-30,Reproduction,25,1749503711.09393,0.054909
1573-1-1-30,Reproduction,25,1749503711.34393,0.054368
1573-1-1-30,Reproduction,25,1749503711.59393,0.054865
1573-1-1-30,Reproduction,25,1749503711.84393,0.053299
1573-1-1-30,Reproduction,25,1749503712.09393,0.05428
1573-1-1-30,Reproduction,25,1749503712.34393,0.053255
1573-1-1-30,Reproduction,25,1749503712.59393,0.054997
1573-1-1-30,Reproduction,25,1749503712.84393,0.053372
1573-1-1-30,Reproduction,26,1749503240.871871,0.054646
1573-1-1-30,Reproduction,26,1749503241.121854,0.054382
1573-1-1-30,Reproduction,26,1749503241.371837,0.055158
1573-1-1-30,Reproduction,26,1749503241.62182,0.056768
1573-1-1-30,Reproduction,26,1749503241.871803,0.057046
1573-1-1-30,Reproduction,26,1749503242.121786,0.055861
1573-1-1-30,Reproduction,26,1749503242.371769,0.055861
1573-1-1-30,Reproduction,26,1749503242.621753,0.054924
1573-1-1-30,Reproduction,26,1749503242.871736,0.054602
1573-1-1-30,Reproduction,26,1749503243.121719,0.055744
1573-1-1-30,Reproduction,26,1749503243.371702,0.056051
1573-1-1-30,Reproduction,26,1749503243.621685,0.055963
1573-1-1-30,Reproduction,26,1749503243.871668,0.056007
1573-1-1-30,Reproduction,26,1749503244.121651,0.056036
1573-1-1-30,Reproduction,26,1749503244.371634,0.055304
1573-1-1-30,Reproduction,26,1749503244.621617,0.05469
1573-1-1-30,Reproduction,26,1749503244.8716,0.055451
1573-1-1-30,Reproduction,26,1749503245.121583,0.054968
1573-1-1-30,Reproduction,26,1749503245.371567,0.054748
1573-1-1-30,Reproduction,26,1749503245.62155,0.054236
1573-1-1-30,Reproduction,26,1749503245.871533,0.054294
1573-1-1-30,Reproduction,26,1749503246.121516,0.055231
1573-1-1-30,Reproduction,26,1749503246.371499,0.05387
1573-1-1-30,Reproduction,26,1749503246.621482,0.054324
1573-1-1-30,Reproduction,26,1749503246.871465,0.055143
1573-1-1-30,Reproduction,26,1749503247.121448,0.054631
1573-1-1-30,Reproduction,26,1749503247.371432,0.054368
1573-1-1-30,Reproduction,26,1749503247.621415,0.055173
1573-1-1-30,Reproduction,26,1749503247.871398,0.056841
1573-1-1-30,Reproduction,26,1749503248.121381,0.054807
1573-1-1-30,Reproduction,26,1749503248.371364,0.05488
1573-1-1-30,Reproduction,26,1749503248.621347,0.05469
1573-1-1-30,Reproduction,26,1749503248.87133,0.05469
1573-1-1-30,Reproduction,26,1749503249.121313,0.054909
1573-1-1-30,Reproduction,26,1749503249.371296,0.05567
1573-1-1-30,Reproduction,26,1749503249.621279,0.054221
1573-1-1-30,Reproduction,26,1749503249.871263,0.054807
1573-1-1-30,Reproduction,26,1749503250.121246,0.054616
1573-1-1-30,Reproduction,26,1749503250.371229,0.054397
1573-1-1-30,Reproduction,26,1749503250.621212,0.053841
1573-1-1-30,Reproduction,26,1749503250.871195,0.054616
1573-1-1-30,Reproduction,26,1749503251.121178,0.055656
1573-1-1-30,Reproduction,26,1749503251.371161,0.054748
1573-1-1-30,Reproduction,26,1749503251.621144,0.056036
1573-1-1-30,Reproduction,26,1749503251.871127,0.054294
1573-1-1-30,Reproduction,26,1749503252.12111,0.055129
1573-1-1-30,Reproduction,26,1749503252.371094,0.054587
1573-1-1-30,Reproduction,26,1749503252.621077,0.05548
1573-1-1-30,Reproduction,26,1749503252.87106,0.055875
1573-1-1-30,Reproduction,26,1749503253.121043,0.054119
1573-1-1-30,Reproduction,26,1749503253.371026,0.054324
1573-1-1-30,Reproduction,26,1749503253.621009,0.055861
1573-1-1-30,Reproduction,26,1749503253.870992,0.05488
1573-1-1-30,Reproduction,26,1749503254.120975,0.054851
1573-1-1-31,Perception,1,1749766114.90408,6.310487
1573-1-1-31,Perception,1,1749766115.154063,6.312653
1573-1-1-31,Perception,1,1749766115.404046,6.311541
1573-1-1-31,Perception,1,1749766115.654029,6.308262
1573-1-1-31,Perception,1,1749766115.904012,6.30936
1573-1-1-31,Perception,1,1749766116.153996,6.308789
1573-1-1-31,Perception,1,1749766116.403979,6.303578
1573-1-1-31,Perception,1,1749766116.653962,6.305437
1573-1-1-31,Perception,1,1749766116.903945,6.304442
1573-1-1-31,Perception,1,1749766117.153928,6.301295
1573-1-1-31,Perception,1,1749766117.403911,6.303022
1573-1-1-31,Perception,1,1749766117.653894,6.303037
1573-1-1-31,Perception,1,1749766117.903877,6.299831
1573-1-1-31,Perception,1,1749766118.153861,6.302948
1573-1-1-31,Perception,1,1749766118.403844,6.302948
1573-1-1-31,Perception,1,1749766118.653827,6.297636
1573-1-1-31,Perception,1,1749766118.90381,6.30087
1573-1-1-31,Perception,1,1749766119.153793,6.301075
1573-1-1-31,Perception,1,1749766119.403776,6.294269
1573-1-1-31,Perception,1,1749766119.653759,6.297313
1573-1-1-31,Perception,1,1749766119.903743,6.297679
1573-1-1-31,Perception,1,1749766120.153726,6.295967
1573-1-1-31,Perception,1,1749766120.403709,6.299129
1573-1-1-31,Perception,1,1749766120.653692,6.298104
1573-1-1-31,Perception,1,1749766120.903675,6.29342
1573-1-1-31,Perception,1,1749766121.153658,6.296567
1573-1-1-31,Perception,1,1749766121.403641,6.296537
1573-1-1-31,Perception,1,1749766121.653625,6.290624
1573-1-1-31,Perception,1,1749766121.903608,6.293346
1573-1-1-31,Perception,1,1749766122.153591,6.290668
1573-1-1-31,Perception,1,1749766122.403574,6.28796
1573-1-1-31,Perception,1,1749766122.653557,6.297591
1573-1-1-31,Perception,1,1749766122.90354,6.312024
1573-1-1-31,Perception,1,1749766123.153523,6.32833
1573-1-1-31,Perception,1,1749766123.403507,6.348896
1573-1-1-31,Perception,1,1749766123.65349,6.363474
1573-1-1-31,Perception,1,1749766123.903473,6.370529
1573-1-1-31,Perception,1,1749766124.153456,6.379575
1573-1-1-31,Perception,1,1749766124.403439,6.378185
1573-1-1-31,Perception,1,1749766124.653422,6.372974
1573-1-1-31,Perception,1,1749766124.903405,6.375184
1573-1-1-31,Perception,1,1749766125.153389,6.370251
1573-1-1-31,Perception,1,1749766125.403372,6.364704
1573-1-1-31,Perception,1,1749766125.653355,6.364631
1573-1-1-31,Perception,1,1749766125.903338,6.362391
1573-1-1-31,Perception,1,1749766126.153321,6.354545
1573-1-1-31,Perception,1,1749766126.403304,6.355321
1573-1-1-31,Perception,1,1749766126.653287,6.352262
1573-1-1-31,Perception,1,1749766126.90327,6.347988
1573-1-1-31,Perception,1,1749766127.153254,6.351457
1573-1-1-31,Perception,1,1749766127.403237,6.349422
1573-1-1-31,Perception,1,1749766127.65322,6.351735
1573-1-1-31,Perception,1,1749766127.903203,6.376297
1573-1-1-31,Perception,1,1749766128.153186,6.404415
1573-1-1-31,Perception,1,1749766128.403169,6.424395
1573-1-1-31,Perception,2,1749766171.900234,6.347003
1573-1-1-31,Perception,2,1749766172.150217,6.34974
1573-1-1-31,Perception,2,1749766172.400201,6.346139
1573-1-1-31,Perception,2,1749766172.650184,6.340386
1573-1-1-31,Perception,2,1749766172.900167,6.342758
1573-1-1-31,Perception,2,1749766173.15015,6.34166
1573-1-1-31,Perception,2,1749766173.400133,6.335219
1573-1-1-31,Perception,2,1749766173.650116,6.336478
1573-1-1-31,Perception,2,1749766173.900099,6.335322
1573-1-1-31,Perception,2,1749766174.150082,6.331414
1573-1-1-31,Perception,2,1749766174.400066,6.333214
1573-1-1-31,Perception,2,1749766174.650049,6.331663
1573-1-1-31,Perception,2,1749766174.900032,6.326583
1573-1-1-31,Perception,2,1749766175.150015,6.328837
1573-1-1-31,Perception,2,1749766175.399998,6.327198
1573-1-1-31,Perception,2,1749766175.649981,6.323919
1573-1-1-31,Perception,2,1749766175.899964,6.328369
1573-1-1-31,Perception,2,1749766176.149948,6.32853
1573-1-1-31,Perception,2,1749766176.399931,6.323934
1573-1-1-31,Perception,2,1749766176.649914,6.326159
1573-1-1-31,Perception,2,1749766176.899897,6.326305
1573-1-1-31,Perception,2,1749766177.14988,6.326642
1573-1-1-31,Perception,2,1749766177.399863,6.336171
1573-1-1-31,Perception,2,1749766177.649846,6.351599
1573-1-1-31,Perception,2,1749766177.899829,6.370027
1573-1-1-31,Perception,2,1749766178.149813,6.398746
1573-1-1-31,Perception,2,1749766178.399796,6.419457
1573-1-1-31,Perception,2,1749766178.649779,6.429967
1573-1-1-31,Perception,2,1749766178.899762,6.450196
1573-1-1-31,Perception,2,1749766179.149745,6.446214
1573-1-1-31,Perception,2,1749766179.399728,6.370041
1573-1-1-31,Perception,2,1749766179.649711,6.527598
1573-1-1-31,Perception,2,1749766179.899694,6.474303
1573-1-1-31,Perception,2,1749766180.149678,5.921085
1573-1-1-31,Perception,2,1749766180.399661,5.777319
1573-1-1-31,Perception,2,1749766180.649644,5.633319
1573-1-1-31,Perception,2,1749766180.899627,5.489436
1573-1-1-31,Perception,2,1749766181.14961,5.912136
1573-1-1-31,Perception,2,1749766181.399593,5.795725
1573-1-1-31,Perception,2,1749766181.649576,5.874181
1573-1-1-31,Perception,2,1749766181.899559,5.918328
1573-1-1-31,Perception,2,1749766182.149543,5.91442
1573-1-1-31,Perception,2,1749766182.399526,5.845068
1573-1-1-31,Perception,2,1749766182.649509,6.038032
1573-1-1-31,Perception,2,1749766182.899492,6.117249
1573-1-1-31,Perception,2,1749766183.149475,6.111511
1573-1-1-31,Perception,2,1749766183.399458,6.107779
1573-1-1-31,Perception,2,1749766183.649441,6.102348
1573-1-1-31,Perception,2,1749766183.899425,6.072825
1573-1-1-31,Perception,2,1749766184.149408,6.090492
1573-1-1-31,Perception,2,1749766184.399391,6.094166
1573-1-1-31,Perception,2,1749766184.649374,6.087008
1573-1-1-31,Perception,2,1749766184.899357,6.084388
1573-1-1-31,Perception,2,1749766185.14934,6.094473
1573-1-1-31,Perception,3,1749766496.878307,7.517749
1573-1-1-31,Perception,3,1749766497.12829,7.553713
1573-1-1-31,Perception,3,1749766497.378273,7.553538
1573-1-1-31,Perception,3,1749766497.628257,7.553508
1573-1-1-31,Perception,3,1749766497.87824,7.540203
1573-1-1-31,Perception,3,1749766498.128223,7.54054
1573-1-1-31,Perception,3,1749766498.378206,7.540745
1573-1-1-31,Perception,3,1749766498.628189,7.530938
1573-1-1-31,Perception,3,1749766498.878172,7.534143
1573-1-1-31,Perception,3,1749766499.128155,7.530923
1573-1-1-31,Perception,3,1749766499.378139,7.529108
1573-1-1-31,Perception,3,1749766499.628122,7.530865
1573-1-1-31,Perception,3,1749766499.878105,7.51955
1573-1-1-31,Perception,3,1749766500.128088,7.511133
1573-1-1-31,Perception,3,1749766500.378071,7.49815
1573-1-1-31,Perception,3,1749766500.628054,7.509758
1573-1-1-31,Perception,3,1749766500.878037,7.486806
1573-1-1-31,Perception,3,1749766501.128021,7.475623
1573-1-1-31,Perception,3,1749766501.378004,7.484274
1573-1-1-31,Perception,3,1749766501.627987,7.417806
1573-1-1-31,Perception,3,1749766501.87797,7.463298
1573-1-1-31,Perception,3,1749766502.127953,7.42164
1573-1-1-31,Perception,3,1749766502.377936,7.406023
1573-1-1-31,Perception,3,1749766502.627919,7.415098
1573-1-1-31,Perception,3,1749766502.877903,7.346888
1573-1-1-31,Perception,3,1749766503.127886,7.381432
1573-1-1-31,Perception,3,1749766503.377869,7.393244
1573-1-1-31,Perception,3,1749766503.627852,7.396318
1573-1-1-31,Perception,3,1749766503.877835,7.40611
1573-1-1-31,Perception,3,1749766504.127818,7.438883
1573-1-1-31,Perception,3,1749766504.377801,7.428418
1573-1-1-31,Perception,3,1749766504.627784,7.488709
1573-1-1-31,Perception,3,1749766504.877768,7.51125
1573-1-1-31,Perception,3,1749766505.127751,7.564896
1573-1-1-31,Perception,3,1749766505.377734,7.585403
1573-1-1-31,Perception,3,1749766505.627717,7.563608
1573-1-1-31,Perception,3,1749766505.8777,7.642899
1573-1-1-31,Perception,3,1749766506.127683,7.635428
1573-1-1-31,Perception,3,1749766506.377666,7.690259
1573-1-1-31,Perception,3,1749766506.627649,7.623821
1573-1-1-31,Perception,3,1749766506.877633,7.576293
1573-1-1-31,Perception,3,1749766507.127616,7.634974
1573-1-1-31,Perception,3,1749766507.377599,7.570131
1573-1-1-31,Perception,3,1749766507.627582,7.589789
1573-1-1-31,Perception,3,1749766507.877565,7.569458
1573-1-1-31,Perception,3,1749766508.127548,7.586261
1573-1-1-31,Perception,3,1749766508.377531,7.611452
1573-1-1-31,Perception,3,1749766508.627514,7.513953
1573-1-1-31,Perception,3,1749766508.877498,7.511786
1573-1-1-31,Perception,3,1749766509.127481,7.365003
1573-1-1-31,Perception,3,1749766509.377464,7.728888
1573-1-1-31,Perception,3,1749766509.627447,7.81696
1573-1-1-31,Perception,3,1749766509.87743,7.870323
1573-1-1-31,Perception,3,1749766510.127413,7.904706
1573-1-1-31,Perception,4,1749766190.398986,6.421145
1573-1-1-31,Perception,4,1749766190.648969,6.415905
1573-1-1-31,Perception,4,1749766190.898952,6.41611
1573-1-1-31,Perception,4,1749766191.148936,6.415144
1573-1-1-31,Perception,4,1749766191.398919,6.410328
1573-1-1-31,Perception,4,1749766191.648902,6.408982
1573-1-1-31,Perception,4,1749766191.898885,6.41267
1573-1-1-31,Perception,4,1749766192.148868,6.409231
1573-1-1-31,Perception,4,1749766192.398851,6.408923
1573-1-1-31,Perception,4,1749766192.648834,6.408777
1573-1-1-31,Perception,4,1749766192.898818,6.402526
1573-1-1-31,Perception,4,1749766193.148801,6.401912
1573-1-1-31,Perception,4,1749766193.398784,6.400316
1573-1-1-31,Perception,4,1749766193.648767,6.395003
1573-1-1-31,Perception,4,1749766193.89875,6.397257
1573-1-1-31,Perception,4,1749766194.148733,6.396584
1573-1-1-31,Perception,4,1749766194.398716,6.440247
1573-1-1-31,Perception,4,1749766194.648699,6.409611
1573-1-1-31,Perception,4,1749766194.898683,6.371291
1573-1-1-31,Perception,4,1749766195.148666,6.314132
1573-1-1-31,Perception,4,1749766195.398649,6.290858
1573-1-1-31,Perception,4,1749766195.648632,6.279119
1573-1-1-31,Perception,4,1749766195.898615,6.279353
1573-1-1-31,Perception,4,1749766196.148598,6.281198
1573-1-1-31,Perception,4,1749766196.398581,6.271683
1573-1-1-31,Perception,4,1749766196.648564,6.273381
1573-1-1-31,Perception,4,1749766196.898548,6.270747
1573-1-1-31,Perception,4,1749766197.148531,6.275006
1573-1-1-31,Perception,4,1749766197.398514,6.276031
1573-1-1-31,Perception,4,1749766197.648497,6.275255
1573-1-1-31,Perception,4,1749766197.89848,6.273849
1573-1-1-31,Perception,4,1749766198.148463,6.271127
1573-1-1-31,Perception,4,1749766198.398446,6.269209
1573-1-1-31,Perception,4,1749766198.648429,6.272444
1573-1-1-31,Perception,4,1749766198.898413,6.269912
1573-1-1-31,Perception,4,1749766199.148396,6.268815
1573-1-1-31,Perception,4,1749766199.398379,6.267058
1573-1-1-31,Perception,4,1749766199.648362,6.263472
1573-1-1-31,Perception,4,1749766199.898345,6.263018
1573-1-1-31,Perception,4,1749766200.148328,6.262345
1573-1-1-31,Perception,4,1749766200.398311,6.26195
1573-1-1-31,Perception,4,1749766200.648294,6.260881
1573-1-1-31,Perception,4,1749766200.898278,6.26192
1573-1-1-31,Perception,4,1749766201.148261,6.259739
1573-1-1-31,Perception,4,1749766201.398244,6.259388
1573-1-1-31,Perception,4,1749766201.648227,6.260427
1573-1-1-31,Perception,4,1749766201.89821,6.25949
1573-1-1-31,Perception,4,1749766202.148193,6.258319
1573-1-1-31,Perception,4,1749766202.398176,6.256212
1573-1-1-31,Perception,4,1749766202.64816,6.256695
1573-1-1-31,Perception,4,1749766202.898143,6.255904
1573-1-1-31,Perception,4,1749766203.148126,6.255377
1573-1-1-31,Perception,4,1749766203.398109,6.254294
1573-1-1-31,Perception,4,1749766203.648092,6.252684
1573-1-1-31,Perception,5,1749766434.632507,6.820709
1573-1-1-31,Perception,5,1749766434.88249,6.858883
1573-1-1-31,Perception,5,1749766435.132473,6.878468
1573-1-1-31,Perception,5,1749766435.382457,6.87352
1573-1-1-31,Perception,5,1749766435.63244,6.857449
1573-1-1-31,Perception,5,1749766435.882423,6.841567
1573-1-1-31,Perception,5,1749766436.132406,6.824427
1573-1-1-31,Perception,5,1749766436.382389,6.789619
1573-1-1-31,Perception,5,1749766436.632372,6.773591
1573-1-1-31,Perception,5,1749766436.882355,6.760154
1573-1-1-31,Perception,5,1749766437.132339,6.743745
1573-1-1-31,Perception,5,1749766437.382322,6.737949
1573-1-1-31,Perception,5,1749766437.632305,6.734231
1573-1-1-31,Perception,5,1749766437.882288,6.723312
1573-1-1-31,Perception,5,1749766438.132271,6.722609
1573-1-1-31,Perception,5,1749766438.382254,6.71936
1573-1-1-31,Perception,5,1749766438.632237,6.710607
1573-1-1-31,Perception,5,1749766438.88222,6.710665
1573-1-1-31,Perception,5,1749766439.132204,6.714471
1573-1-1-31,Perception,5,1749766439.382187,6.755031
1573-1-1-31,Perception,5,1749766439.63217,6.833428
1573-1-1-31,Perception,5,1749766439.882153,6.878892
1573-1-1-31,Perception,5,1749766440.132136,6.878585
1573-1-1-31,Perception,5,1749766440.382119,6.874706
1573-1-1-31,Perception,5,1749766440.632102,6.8584
1573-1-1-31,Perception,5,1749766440.882085,6.829681
1573-1-1-31,Perception,5,1749766441.132069,6.809892
1573-1-1-31,Perception,5,1749766441.382052,6.784276
1573-1-1-31,Perception,5,1749766441.632035,6.75749
1573-1-1-31,Perception,5,1749766441.882018,6.742867
1573-1-1-31,Perception,5,1749766442.132001,6.726313
1573-1-1-31,Perception,5,1749766442.381984,6.706186
1573-1-1-31,Perception,5,1749766442.631967,6.694461
1573-1-1-31,Perception,5,1749766442.88195,6.698926
1573-1-1-31,Perception,5,1749766443.131934,6.688914
1573-1-1-31,Perception,5,1749766443.381917,6.691739
1573-1-1-31,Perception,5,1749766443.6319,6.689236
1573-1-1-31,Perception,5,1749766443.881883,6.683044
1573-1-1-31,Perception,5,1749766444.131866,6.681903
1573-1-1-31,Perception,5,1749766444.381849,6.680088
1573-1-1-31,Perception,5,1749766444.631832,6.672491
1573-1-1-31,Perception,5,1749766444.881815,6.67454
1573-1-1-31,Perception,5,1749766445.131799,6.675199
1573-1-1-31,Perception,5,1749766445.381782,6.666782
1573-1-1-31,Perception,5,1749766445.631765,6.670749
1573-1-1-31,Perception,5,1749766445.881748,6.673647
1573-1-1-31,Perception,5,1749766446.131731,6.66807
