+id_participant,task_type,numero_sequence,time_beginning,midi_file
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,6,1745880411.936454,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,3,1745880434.7417243,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,11,1745880450.4380417,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,14,1745880463.0261617,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,26,1745880478.5948913,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,10,1745880494.6761217,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,16,1745880512.135406,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+8a644272be1ded1537631b65e39234931b3c18c62d7898e440a99616b81d9789,Perception,9,1745880526.5849948,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,26,1721914488.1705916,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,7,1721914546.193049,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,14,1721914609.6141574,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,16,1721914627.4303267,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,19,1721914651.294503,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,25,1721914689.2148175,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,4,1721914719.7472713,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,6,1721914738.8317082,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,22,1721914760.5210097,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,23,1721914778.0769935,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,17,1721914792.5451162,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,5,1721914813.779604,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,21,1721914828.7700841,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,20,1721914846.175876,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,8,1721914867.58032,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,18,1721914884.4729705,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,13,1721914905.6673923,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,1,1721914923.6319103,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,9,1721914945.707266,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,2,1721914964.087206,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,3,1721914986.0760567,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,24,1721915001.7786894,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,15,1721915018.9992268,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,10,1721915033.835671,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,11,1721915054.9968982,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Perception,12,1721915074.5662937,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,25,1721915269.1047058,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,2,1721915341.6585004,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,11,1721915376.54229,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,5,1721915410.7410512,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,12,1721915442.971007,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,3,1721915492.6432412,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,26,1721915534.9458964,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,15,1721915592.5589461,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,6,1721915641.3611085,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,20,1721915675.9378266,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,19,1721915708.8822408,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,21,1721915742.003763,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,24,1721915779.0978086,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,14,1721915817.933525,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,23,1721915867.3759265,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,10,1721915901.0465424,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,22,1721915933.865588,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,4,1721915966.662106,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,1,1721916000.10347,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,18,1721916039.3870533,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,9,1721916084.3813858,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,17,1721916117.3652096,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,7,1721916151.5671651,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,13,1721916184.486115,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,8,1721916220.3160954,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+8eafcb94f67634c765f45e480ecee38a623aee1807c9aceea9c99460990d8cbc,Reproduction,16,1721916273.4272285,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,24,1720704012.8263144,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,3,1720704045.368467,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,12,1720704064.581523,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,13,1720704087.9906027,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,2,1720704109.0064726,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,18,1720704131.3812146,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,9,1720704152.4608448,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,14,1720704170.8881433,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,16,1720704187.744056,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,23,1720704212.2261257,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,21,1720704231.0980117,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,19,1720704255.8627768,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,26,1720704274.0428166,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,25,1720704296.534439,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,6,1720704311.5205321,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,5,1720704332.4271235,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,11,1720704353.3615665,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,20,1720704376.0036905,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,10,1720704393.9926522,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,17,1720704412.3016925,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,1,1720704433.6245363,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,4,1720704450.8729188,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,8,1720704465.4967809,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,15,1720704486.718083,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,7,1720704506.6193776,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Perception,22,1720704528.3132381,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,22,1720704632.4594665,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,25,1720704670.058085,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,5,1720704705.0578046,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,7,1720704743.123,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,15,1720704777.9238768,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,14,1720704811.8558657,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,13,1720704847.4258523,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,1,1720704881.823461,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,11,1720704914.8337834,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,9,1720704949.835175,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,24,1720704982.9146082,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,20,1720705018.5810122,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,19,1720705051.6300955,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,21,1720705086.2811587,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,10,1720705119.1473927,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,6,1720705152.4207256,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,26,1720705185.6774454,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,12,1720705220.4603603,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,17,1720705256.0192022,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,23,1720705290.162858,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,16,1720705326.164279,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,3,1720705361.2369325,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,4,1720705395.8138514,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,18,1720705431.634451,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,8,1720705464.7650235,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+8fa5045fe82a0202da97f9de1b3fe4f1e638c2b441c9fb5e66ba8120c8392db5,Reproduction,2,1720705499.2544281,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,6,1749502259.418433,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,2,1749502284.433125,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,11,1749502308.3550143,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,26,1749502331.6355233,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,7,1749502410.3482041,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,17,1749502426.5263863,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,15,1749502445.1359508,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,4,1749502468.2429497,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,21,1749502494.542402,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,9,1749502518.8582423,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,8,1749502558.8649063,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+9249de2c1ee231f09586f88157e7fcbd92ef93936143eabf6eb50b566b24ed59,Perception,3,1749502574.9144194,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
